Fecha,VIX_Close,VIX9D_Close,VIX3M_Close,Signo,Cantidad_USD,NAV,Cambio_%,AUM,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Pánico_Corto_Plazo,Estructura_VIX_3M
2012-12-27,19.47,21.68,19.92,Salida,-29039142.4,64.43,-0.153869,30765358089.23,294127.0,14658.0,153671.0,129496.0,35648.0,103014.0,72405.0,1.1135079609655882,0.9774096385542167
2012-12-28,22.72,26.93,21.88,Salida,-470354579.15,63.79,-0.993934,30247665367.33,294127.0,14658.0,153671.0,129496.0,35648.0,103014.0,72405.0,1.185299295774648,1.0383912248628884
2012-12-31,18.02,20.27,18.73,Salida,-153100131.29,65.13,2.091392,29793923465.86,281304.0,12613.0,138750.0,129716.0,36044.0,92057.0,74055.0,1.1248612652608214,0.9620928990923652
2013-01-02,14.68,12.94,16.69,Entrada,814073203.38,67.22,3.212739,31231104374.28,281304.0,12613.0,138750.0,129716.0,36044.0,92057.0,74055.0,0.8814713896457765,0.8795686039544637
2013-01-03,14.56,13.3,16.74,Entrada,618407260.32,66.87,-0.518022,32852885704.71,281304.0,12613.0,138750.0,129716.0,36044.0,92057.0,74055.0,0.9134615384615384,0.8697729988052569
2013-01-04,13.83,11.62,16.34,Entrada,598486275.8,66.68,-0.284711,33281186532.62,281304.0,12613.0,138750.0,129716.0,36044.0,92057.0,74055.0,0.8402024584237165,0.846389228886169
2013-01-07,13.79,11.99,16.45,Entrada,220042643.3,66.67,-0.011623,33406474028.88,281304.0,12613.0,138750.0,129716.0,36044.0,92057.0,74055.0,0.8694706308919508,0.8382978723404255
2013-01-08,13.62,11.76,16.45,Salida,-243352210.63,66.54,-0.200762,33159238892.9,300637.0,12230.0,172735.0,135820.0,31297.0,102873.0,59289.0,0.8634361233480177,0.8279635258358663
2013-01-09,13.81,11.6,16.5,Entrada,56557289.1,66.76,0.327853,33149225213.08,300637.0,12230.0,172735.0,135820.0,31297.0,102873.0,59289.0,0.8399710354815351,0.836969696969697
2013-01-10,13.49,11.17,16.12,Salida,-146863493.88,67.16,0.605342,33111042255.68,300637.0,12230.0,172735.0,135820.0,31297.0,102873.0,59289.0,0.8280207561156412,0.8368486352357319
2013-01-11,13.36,11.22,16.01,Salida,-201480712.26,67.26,0.147878,33109997048.06,300637.0,12230.0,172735.0,135820.0,31297.0,102873.0,59289.0,0.8398203592814372,0.8344784509681448
2013-01-14,13.52,12.15,16.29,Entrada,33629775.98,66.95,-0.458164,33192588887.33,300637.0,12230.0,172735.0,135820.0,31297.0,102873.0,59289.0,0.8986686390532544,0.8299570288520565
2013-01-15,13.55,12.05,16.33,Salida,-251067723.75,66.64,-0.459907,32789444721.75,309462.0,12414.0,176421.0,139465.0,31266.0,104484.0,61715.0,0.88929889298893,0.8297611757501532
2013-01-16,13.42,11.83,16.24,Salida,-53314783.07,66.93,0.431804,32585328978.82,309462.0,12414.0,176421.0,139465.0,31266.0,104484.0,61715.0,0.8815201192250373,0.8263546798029557
2013-01-17,13.57,12.39,16.08,Entrada,93703746.91,67.24,0.454559,32819737353.83,309462.0,12414.0,176421.0,139465.0,31266.0,104484.0,61715.0,0.9130434782608696,0.843905472636816
2013-01-18,12.46,10.9,15.29,Entrada,131109206.26,67.14,-0.142761,33100031919.0,309462.0,12414.0,176421.0,139465.0,31266.0,104484.0,61715.0,0.8747993579454253,0.814911706998038
2013-01-22,12.43,11.21,14.72,Salida,-1033948354.67,67.21,0.111466,32018829242.99,315830.0,11334.0,186329.0,137723.0,31025.0,113354.0,57392.0,0.9018503620273532,0.8444293478260869
2013-01-23,12.46,11.04,14.5,Entrada,816654253.11,67.61,0.581412,32871173867.07,315830.0,11334.0,186329.0,137723.0,31025.0,113354.0,57392.0,0.886035313001605,0.8593103448275863
2013-01-24,12.69,11.12,14.67,Salida,-219716686.25,66.66,-1.399209,32842574208.93,315830.0,11334.0,186329.0,137723.0,31025.0,113354.0,57392.0,0.8762805358550039,0.8650306748466258
2013-01-25,12.89,11.63,14.66,Entrada,243306069.56,66.98,0.483987,32626344040.17,315830.0,11334.0,186329.0,137723.0,31025.0,113354.0,57392.0,0.9022498060512025,0.8792633015006821
2013-01-28,13.57,13.01,15.07,Entrada,53585455.53,67.12,0.206758,32837836965.75,315830.0,11334.0,186329.0,137723.0,31025.0,113354.0,57392.0,0.9587324981577008,0.900464499004645
2013-01-29,13.31,13.16,14.74,Salida,-124172571.56,67.15,0.048699,32781558891.18,330228.0,14033.0,199744.0,145418.0,29221.0,119298.0,57011.0,0.9887302779864763,0.9029850746268657
2013-01-30,14.32,14.24,15.42,Entrada,318976730.38,67.03,-0.176939,33116499913.29,330228.0,14033.0,199744.0,145418.0,29221.0,119298.0,57011.0,0.994413407821229,0.9286640726329443
2013-01-31,14.28,14.03,15.55,Salida,-170937148.47,66.86,-0.262688,32886966681.82,330228.0,14033.0,199744.0,145418.0,29221.0,119298.0,57011.0,0.9824929971988795,0.9183279742765272
2013-02-01,12.9,10.85,14.79,Entrada,33429042.25,67.65,1.186465,32834005297.95,330228.0,14033.0,199744.0,145418.0,29221.0,119298.0,57011.0,0.8410852713178294,0.872210953346856
2013-02-04,14.67,14.25,15.79,Salida,-409290565.5,66.47,-1.746249,32814279139.56,330228.0,14033.0,199744.0,145418.0,29221.0,119298.0,57011.0,0.9713701431492843,0.929069031032299
2013-02-05,13.72,12.78,15.3,Salida,-146233938.44,67.46,1.487398,32095025989.86,335692.0,11520.0,202251.0,156468.0,28565.0,123896.0,56710.0,0.9314868804664722,0.8967320261437909
2013-02-06,13.41,12.04,15.14,Entrada,30356390.2,67.25,-0.310375,32602763070.5,335692.0,11520.0,202251.0,156468.0,28565.0,123896.0,56710.0,0.8978374347501864,0.8857331571994715
2013-02-07,13.5,12.03,15.19,Salida,-598518504.16,67.31,0.085006,31903053749.67,335692.0,11520.0,202251.0,156468.0,28565.0,123896.0,56710.0,0.8911111111111111,0.8887425938117183
2013-02-08,13.02,11.38,14.8,Salida,-632680499.62,68.02,1.055914,31297492800.45,335692.0,11520.0,202251.0,156468.0,28565.0,123896.0,56710.0,0.8740399385560677,0.8797297297297296
2013-02-11,12.94,11.86,14.68,Entrada,465917365.09,68.0,-0.023515,32093884484.44,335692.0,11520.0,202251.0,156468.0,28565.0,123896.0,56710.0,0.9165378670788253,0.8814713896457765
2013-02-12,12.64,11.05,14.53,Salida,-197203307.01,67.71,-0.42928,31889134767.13,334566.0,14564.0,199968.0,157235.0,27682.0,115089.0,62662.0,0.8742088607594937,0.8699242945629733
2013-02-13,12.98,11.09,14.63,Entrada,30469151.28,67.98,0.406358,31782710247.86,334566.0,14564.0,199968.0,157235.0,27682.0,115089.0,62662.0,0.8543913713405239,0.8872180451127819
2013-02-14,12.66,10.81,14.43,Salida,-203953101.12,67.93,-0.082647,31707908787.46,334566.0,14564.0,199968.0,157235.0,27682.0,115089.0,62662.0,0.853870458135861,0.8773388773388774
2013-02-15,12.46,10.79,14.26,Entrada,169820449.35,67.77,-0.238525,31851523480.09,334566.0,14564.0,199968.0,157235.0,27682.0,115089.0,62662.0,0.8659711075441411,0.873772791023843
2013-02-19,12.31,11.43,13.99,Salida,-352383998.62,68.25,0.720714,31423165415.05,348464.0,14085.0,207726.0,159927.0,27671.0,128007.0,66484.0,0.9285134037367992,0.879914224446033
2013-02-20,14.68,15.36,15.41,Entrada,238890937.39,67.21,-1.532333,31888527413.89,348464.0,14085.0,207726.0,159927.0,27671.0,128007.0,66484.0,1.0463215258855585,0.9526281635301752
2013-02-21,15.22,16.01,15.71,Salida,-124336034.15,66.51,-1.037394,31275553239.64,348464.0,14085.0,207726.0,159927.0,27671.0,128007.0,66484.0,1.051905387647832,0.9688096753660089
2013-02-22,14.17,14.58,14.98,Salida,-86464882.58,67.14,0.947604,30864637509.37,348464.0,14085.0,207726.0,159927.0,27671.0,128007.0,66484.0,1.0289343683839096,0.9459279038718291
2013-02-25,18.99,21.87,17.94,Salida,0.0,66.25,-1.325181,31157112121.83,348464.0,14085.0,207726.0,159927.0,27671.0,128007.0,66484.0,1.151658767772512,1.0585284280936453
2013-02-26,16.87,18.11,17.25,Salida,-66251964.31,66.55,0.445958,30677972073.75,331754.0,12400.0,182953.0,150872.0,28763.0,118889.0,70400.0,1.0735032602252519,0.9779710144927537
2013-02-27,14.73,14.91,15.66,Salida,-236243340.4,67.24,1.044003,30578539411.88,331754.0,12400.0,182953.0,150872.0,28763.0,118889.0,70400.0,1.0122199592668024,0.9406130268199234
2013-02-28,15.51,15.99,16.18,Entrada,40345306.03,67.18,-0.097794,30938125508.87,331754.0,12400.0,182953.0,150872.0,28763.0,118889.0,70400.0,1.0309477756286267,0.9585908529048208
2013-03-01,15.36,14.55,16.29,Salida,-456799644.78,67.4,0.333424,30451070438.06,331754.0,12400.0,182953.0,150872.0,28763.0,118889.0,70400.0,0.9472656250000001,0.9429097605893186
2013-03-04,14.01,12.93,15.42,Entrada,181981081.0,67.69,0.426069,30734582568.72,331754.0,12400.0,182953.0,150872.0,28763.0,118889.0,70400.0,0.9229122055674518,0.9085603112840467
2013-03-05,13.48,12.54,14.95,Entrada,74456328.85,68.66,1.43511,30939989014.93,354078.0,12645.0,193885.0,141848.0,32962.0,137611.0,72728.0,0.9302670623145399,0.9016722408026756
2013-03-06,13.53,12.22,15.03,Entrada,260904058.11,68.51,-0.219233,31644915889.99,354078.0,12645.0,193885.0,141848.0,32962.0,137611.0,72728.0,0.9031781226903179,0.9001996007984032
2013-03-07,13.06,11.69,14.74,Entrada,301437135.52,68.68,0.24741,31876977080.82,354078.0,12645.0,193885.0,141848.0,32962.0,137611.0,72728.0,0.8950995405819295,0.8860244233378562
2013-03-08,12.59,10.77,14.52,Entrada,92715215.02,68.79,0.164532,32048559324.38,354078.0,12645.0,193885.0,141848.0,32962.0,137611.0,72728.0,0.8554408260524226,0.8670798898071626
2013-03-11,11.56,11.25,14.3,Salida,-99746854.97,68.98,0.2779,32001542710.79,354078.0,12645.0,193885.0,141848.0,32962.0,137611.0,72728.0,0.9731833910034602,0.8083916083916084
2013-03-12,12.27,12.48,14.58,Salida,-27592841.4,68.71,-0.392453,32062881711.45,456616.0,13850.0,205285.0,147477.0,31820.0,146768.0,73203.0,1.017114914425428,0.8415637860082305
2013-03-13,11.83,11.42,14.51,Salida,-199263006.5,68.66,-0.069785,31737787137.94,456616.0,13850.0,205285.0,147477.0,31820.0,146768.0,73203.0,0.9653423499577346,0.8152997932460372
2013-03-14,11.3,11.08,14.1,Entrada,144193208.21,68.87,0.306578,31859832670.72,456616.0,13850.0,205285.0,147477.0,31820.0,146768.0,73203.0,0.9805309734513273,0.8014184397163121
2013-03-15,11.3,10.5,14.26,Salida,-237615090.48,68.52,-0.511889,31719892730.8,456616.0,13850.0,205285.0,147477.0,31820.0,146768.0,73203.0,0.9292035398230087,0.7924263674614307
2013-03-18,13.36,13.46,15.39,Entrada,606414217.51,68.35,-0.249078,32163936011.39,456616.0,13850.0,205285.0,147477.0,31820.0,146768.0,73203.0,1.00748502994012,0.8680961663417803
2013-03-19,14.39,14.84,15.71,Entrada,362258755.58,68.23,-0.180471,32446081372.42,340205.0,7834.0,239980.0,158718.0,34787.0,126204.0,36475.0,1.0312717164697707,0.9159770846594526
2013-03-20,12.67,13.65,14.93,Salida,-388895931.37,68.68,0.667931,31998630142.22,340205.0,7834.0,239980.0,158718.0,34787.0,126204.0,36475.0,1.0773480662983426,0.8486269256530475
2013-03-21,13.99,16.01,15.53,Salida,-281600579.87,67.92,-1.105686,31930758434.07,340205.0,7834.0,239980.0,158718.0,34787.0,126204.0,36475.0,1.1443888491779843,0.9008370895041855
2013-03-22,13.57,15.23,15.26,Entrada,33961824.73,68.56,0.934508,31611666458.68,340205.0,7834.0,239980.0,158718.0,34787.0,126204.0,36475.0,1.1223286661753868,0.8892529488859764
2013-03-25,13.74,14.22,15.3,Salida,-44562960.4,68.28,-0.407031,31862516688.15,340205.0,7834.0,239980.0,158718.0,34787.0,126204.0,36475.0,1.034934497816594,0.8980392156862744
2013-03-26,12.77,11.75,14.75,Salida,-102419021.11,68.71,0.624161,31630407687.68,348334.0,8211.0,245646.0,150177.0,34159.0,144862.0,37599.0,0.9201252936570087,0.8657627118644068
2013-03-27,13.15,12.29,14.93,Entrada,54964416.33,68.8,0.13501,31882796746.26,348334.0,8211.0,245646.0,150177.0,34159.0,144862.0,37599.0,0.9346007604562737,0.8807769591426658
2013-03-28,12.7,11.03,14.64,Salida,-154796128.38,69.01,0.309069,31771045371.5,348334.0,8211.0,245646.0,150177.0,34159.0,144862.0,37599.0,0.868503937007874,0.8674863387978141
2013-04-01,13.58,12.97,15.28,Entrada,48307638.99,68.49,-0.756286,31917547188.5,348334.0,8211.0,245646.0,150177.0,34159.0,144862.0,37599.0,0.9550810014727541,0.8887434554973822
2013-04-02,12.78,11.62,14.71,Salida,0.0,69.07,0.841094,31676159220.88,377618.0,8072.0,270186.0,157929.0,27858.0,164336.0,46848.0,0.9092331768388107,0.8687967369136641
2013-04-03,14.21,14.3,15.49,Salida,-75971554.97,68.44,-0.907127,31866614056.16,377618.0,8072.0,270186.0,157929.0,27858.0,164336.0,46848.0,1.0063335679099226,0.9173660426081344
2013-04-04,13.89,13.62,15.3,Entrada,34219271.02,68.45,0.023273,31611762563.66,377618.0,8072.0,270186.0,157929.0,27858.0,164336.0,46848.0,0.9805615550755938,0.907843137254902
2013-04-05,13.92,13.59,15.38,Salida,-444954054.48,67.89,-0.828914,31174165601.57,377618.0,8072.0,270186.0,157929.0,27858.0,164336.0,46848.0,0.9762931034482759,0.9050715214564369
2013-04-08,13.19,13.15,14.71,Salida,-105224913.53,68.24,0.518145,30810533553.31,377618.0,8072.0,270186.0,157929.0,27858.0,164336.0,46848.0,0.99696739954511,0.8966689326988443
2013-04-09,12.84,12.42,14.46,Salida,-54591035.56,68.69,0.664162,30915585825.57,351702.0,9484.0,239864.0,151698.0,28147.0,139821.0,42644.0,0.9672897196261683,0.8879668049792531
2013-04-10,12.36,11.47,14.12,Salida,-157991623.67,70.03,1.943596,30962923638.22,351702.0,9484.0,239864.0,151698.0,28147.0,139821.0,42644.0,0.9279935275080907,0.8753541076487252
2013-04-11,12.24,11.05,14.17,Entrada,353636881.61,70.02,-0.005435,31918354582.07,351702.0,9484.0,239864.0,151698.0,28147.0,139821.0,42644.0,0.9027777777777778,0.8637967537050106
2013-04-12,12.06,11.37,14.02,Entrada,780759784.07,69.96,-0.090984,32697379477.39,351702.0,9484.0,239864.0,151698.0,28147.0,139821.0,42644.0,0.9427860696517412,0.8601997146932954
2013-04-15,17.27,20.67,17.03,Salida,-3497979.43,68.51,-2.065548,32664131912.67,351702.0,9484.0,239864.0,151698.0,28147.0,139821.0,42644.0,1.196873190503764,1.014092777451556
2013-04-16,13.96,14.41,15.1,Salida,-243226617.53,69.52,1.461433,31746212178.5,368562.0,15371.0,258822.0,160570.0,27971.0,144623.0,43972.0,1.0322349570200573,0.9245033112582782
2013-04-17,16.51,18.77,16.93,Entrada,132080085.47,68.13,-1.98699,32342241982.51,368562.0,15371.0,258822.0,160570.0,27971.0,144623.0,43972.0,1.136886735311932,0.9751919669226227
2013-04-18,17.56,19.3,17.52,Salida,-136269122.6,67.15,-1.438142,31563335522.22,368562.0,15371.0,258822.0,160570.0,27971.0,144623.0,43972.0,1.099088838268793,1.002283105022831
2013-04-19,14.97,15.25,16.17,Salida,-87301095.38,68.1,1.402861,31022108468.06,368562.0,15371.0,258822.0,160570.0,27971.0,144623.0,43972.0,1.0187040748162992,0.9257884972170686
2013-04-22,14.39,14.85,15.66,Salida,-68096776.29,68.82,1.062271,31389209030.88,368562.0,15371.0,258822.0,160570.0,27971.0,144623.0,43972.0,1.0319666435024322,0.9189016602809706
2013-04-23,13.48,13.09,14.83,Salida,-44733095.97,69.44,0.89893,31677913958.69,353662.0,18876.0,244471.0,156758.0,27770.0,128352.0,39332.0,0.9710682492581602,0.908968307484828
2013-04-24,13.61,13.32,14.97,Entrada,6943879.27,69.41,-0.044575,31969620172.89,353662.0,18876.0,244471.0,156758.0,27770.0,128352.0,39332.0,0.9786921381337252,0.9091516366065463
2013-04-25,13.62,13.0,14.96,Entrada,350509594.98,69.76,0.511972,32305879402.62,353662.0,18876.0,244471.0,156758.0,27770.0,128352.0,39332.0,0.9544787077826726,0.9104278074866309
2013-04-26,13.61,12.85,14.89,Salida,-97668466.41,69.57,-0.275638,32373608454.07,353662.0,18876.0,244471.0,156758.0,27770.0,128352.0,39332.0,0.9441587068332109,0.9140362659503022
2013-04-29,13.71,13.5,14.92,Entrada,38263993.04,70.22,0.926909,32322638486.02,353662.0,18876.0,244471.0,156758.0,27770.0,128352.0,39332.0,0.9846827133479211,0.9189008042895443
2013-04-30,13.52,13.37,14.78,Entrada,56172603.73,70.72,0.715539,32678412218.76,390625.0,16376.0,278817.0,157983.0,26066.0,166671.0,38749.0,0.988905325443787,0.9147496617050068
2013-05-01,14.49,15.03,15.61,Salida,-49502723.26,70.37,-0.488309,32862736429.02,390625.0,16376.0,278817.0,157983.0,26066.0,166671.0,38749.0,1.0372670807453415,0.9282511210762332
2013-05-02,13.59,13.03,14.87,Entrada,3518642.64,71.3,1.313467,32705783329.51,390625.0,16376.0,278817.0,157983.0,26066.0,166671.0,38749.0,0.9587932303164091,0.9139206455951581
2013-05-03,12.85,11.68,14.45,Entrada,21389153.24,72.14,1.180503,33156752387.07,390625.0,16376.0,278817.0,157983.0,26066.0,166671.0,38749.0,0.9089494163424124,0.889273356401384
2013-05-06,12.66,11.64,14.31,Entrada,548255196.69,72.4,0.363779,34096423515.33,390625.0,16376.0,278817.0,157983.0,26066.0,166671.0,38749.0,0.9194312796208531,0.8846960167714885
2013-05-07,12.83,11.73,14.35,Entrada,152042663.28,72.35,-0.07657,34372502092.19,409077.0,17048.0,281509.0,168647.0,30951.0,166233.0,41713.0,0.9142634450506626,0.8940766550522649
2013-05-08,12.66,11.27,14.4,Entrada,14469165.94,72.72,0.520523,34360651811.27,409077.0,17048.0,281509.0,168647.0,30951.0,166233.0,41713.0,0.8902053712480252,0.8791666666666667
2013-05-09,13.13,11.97,14.81,Entrada,156353175.95,72.61,-0.155472,34695860580.08,409077.0,17048.0,281509.0,168647.0,30951.0,166233.0,41713.0,0.9116527037319117,0.886563133018231
2013-05-10,12.59,11.15,14.71,Salida,-25413270.28,73.1,0.6701,34616504585.14,409077.0,17048.0,281509.0,168647.0,30951.0,166233.0,41713.0,0.8856235107227959,0.8558803535010197
2013-05-13,12.55,13.08,15.05,Entrada,73095898.5,73.13,0.03999,34921565508.38,409077.0,17048.0,281509.0,168647.0,30951.0,166233.0,41713.0,1.042231075697211,0.8338870431893688
2013-05-14,12.77,13.33,14.98,Salida,-402188217.75,73.51,0.531962,34533342878.62,413475.0,18848.0,283007.0,174046.0,31222.0,163739.0,41113.0,1.0438527799530148,0.8524699599465954
2013-05-15,12.81,13.63,15.05,Salida,-102919779.38,73.68,0.225923,34614127230.01,413475.0,18848.0,283007.0,174046.0,31222.0,163739.0,41113.0,1.0640124902419985,0.8511627906976744
2013-05-16,13.07,13.27,15.45,Entrada,243144702.83,73.6,-0.109445,34935472984.47,413475.0,18848.0,283007.0,174046.0,31222.0,163739.0,41113.0,1.015302218821729,0.8459546925566344
2013-05-17,12.45,12.6,15.17,Entrada,239198614.95,74.33,0.98604,35136436546.44,413475.0,18848.0,283007.0,174046.0,31222.0,163739.0,41113.0,1.0120481927710843,0.8206987475280157
2013-05-20,13.02,13.14,15.31,Salida,-553723446.78,74.13,-0.262535,34929172324.16,413475.0,18848.0,283007.0,174046.0,31222.0,163739.0,41113.0,1.0092165898617513,0.8504245591116917
2013-05-21,13.37,13.56,15.78,Entrada,229803511.81,74.27,0.191799,35067274600.56,418325.0,20840.0,290891.0,174882.0,30092.0,161929.0,37219.0,1.0142109199700824,0.8472750316856781
2013-05-22,13.82,14.05,15.82,Entrada,230244272.1,73.6,-0.900765,35364777471.72,418325.0,20840.0,290891.0,174882.0,30092.0,161929.0,37219.0,1.0166425470332852,0.8735777496839444
2013-05-23,14.07,14.07,16.0,Salida,-191368650.82,73.42,-0.255757,34854855614.5,418325.0,20840.0,290891.0,174882.0,30092.0,161929.0,37219.0,1.0,0.879375
2013-05-24,13.99,13.19,15.92,Entrada,249611276.45,73.4,-0.014784,35015323030.8,418325.0,20840.0,290891.0,174882.0,30092.0,161929.0,37219.0,0.9428162973552537,0.8787688442211056
2013-05-28,14.48,15.6,15.87,Entrada,11010634.01,73.91,0.695521,35021156558.57,436070.0,19442.0,317844.0,194746.0,30258.0,167229.0,34535.0,1.0773480662983426,0.9124133585381223
2013-05-29,14.83,15.76,16.15,Salida,-103480676.26,73.5,-0.561721,35161255499.13,436070.0,19442.0,317844.0,194746.0,30258.0,167229.0,34535.0,1.0627107215104519,0.9182662538699691
2013-05-30,14.53,14.69,16.01,Salida,-44099744.56,73.92,0.567586,34919647735.68,436070.0,19442.0,317844.0,194746.0,30258.0,167229.0,34535.0,1.011011699931177,0.9075577763897563
2013-05-31,16.3,16.7,17.13,Salida,0.0,73.18,-0.996214,35117846266.9,436070.0,19442.0,317844.0,194746.0,30258.0,167229.0,34535.0,1.0245398773006134,0.9515469935785174
2013-06-03,16.28,17.24,17.22,Entrada,65862340.34,73.41,0.31763,34833860004.16,436070.0,19442.0,317844.0,194746.0,30258.0,167229.0,34535.0,1.0589680589680588,0.9454123112659699
2013-06-04,16.27,16.89,17.26,Entrada,587302567.6,72.99,-0.570102,35531805339.8,430036.0,21654.0,308362.0,194583.0,26264.0,154647.0,33902.0,1.0381069452980947,0.9426419466975665
2013-06-05,17.5,18.54,18.0,Salida,0.0,72.1,-1.224279,35329237647.44,430036.0,21654.0,308362.0,194583.0,26264.0,154647.0,33902.0,1.0594285714285714,0.9722222222222222
2013-06-06,16.63,17.25,17.55,Entrada,400158548.67,72.42,0.446253,35296868018.27,430036.0,21654.0,308362.0,194583.0,26264.0,154647.0,33902.0,1.037282020444979,0.9475783475783475
2013-06-07,15.14,14.21,16.72,Salida,-1339814207.97,73.42,1.371388,34114566630.5,430036.0,21654.0,308362.0,194583.0,26264.0,154647.0,33902.0,0.9385733157199472,0.9055023923444977
2013-06-10,15.44,15.16,16.73,Salida,-69744802.87,73.41,-0.01428,34512665084.1,430036.0,21654.0,308362.0,194583.0,26264.0,154647.0,33902.0,0.9818652849740933,0.9228930065750149
2013-06-11,17.07,17.47,17.91,Entrada,194523508.61,72.65,-1.022236,34702259885.67,389245.0,27304.0,268206.0,174052.0,25690.0,128904.0,34474.0,1.0234329232571762,0.9530988274706867
2013-06-12,18.59,19.1,19.07,Entrada,163473131.93,71.86,-1.096602,34510994517.5,389245.0,27304.0,268206.0,174052.0,25690.0,128904.0,34474.0,1.0274341043571813,0.9748295752490823
2013-06-13,16.41,15.62,17.83,Entrada,431147951.82,72.76,1.252955,34563694137.57,389245.0,27304.0,268206.0,174052.0,25690.0,128904.0,34474.0,0.9518586227909811,0.920358945597308
2013-06-14,17.15,16.9,18.3,Salida,-982237593.91,72.29,-0.63838,34014524085.58,389245.0,27304.0,268206.0,174052.0,25690.0,128904.0,34474.0,0.9854227405247813,0.9371584699453551
2013-06-17,16.8,17.24,17.99,Salida,-151817116.25,72.97,0.928664,33645564715.15,389245.0,27304.0,268206.0,174052.0,25690.0,128904.0,34474.0,1.026190476190476,0.9338521400778211
2013-06-18,16.61,17.62,17.75,Entrada,175116557.86,73.57,0.832251,34133135735.43,457197.0,26719.0,271475.0,168909.0,25667.0,138164.0,38674.0,1.0608067429259482,0.9357746478873239
2013-06-19,16.64,17.62,17.78,Entrada,375219677.12,72.68,-1.217454,34792428492.26,457197.0,26719.0,271475.0,168909.0,25667.0,138164.0,38674.0,1.0588942307692308,0.935883014623172
2013-06-20,20.49,23.4,20.34,Salida,-69042936.59,70.98,-2.32962,34299804131.15,457197.0,26719.0,271475.0,168909.0,25667.0,138164.0,38674.0,1.1420204978038067,1.0073746312684364
2013-06-21,18.9,20.56,19.49,Entrada,74532866.1,70.46,-0.742503,33575281586.0,457197.0,26719.0,271475.0,168909.0,25667.0,138164.0,38674.0,1.0878306878306878,0.9697280656747049
2013-06-24,20.11,22.32,20.73,Salida,-172618733.41,69.73,-1.034838,33153365307.83,457197.0,26719.0,271475.0,168909.0,25667.0,138164.0,38674.0,1.1098955743411238,0.9700916546068499
2013-06-25,18.47,18.98,19.67,Salida,-456715216.24,70.17,0.641648,32353566463.52,300143.0,10058.0,205831.0,152073.0,25365.0,90773.0,26922.0,1.0276123443421765,0.9389933909506862
2013-06-26,17.21,17.02,18.82,Entrada,733327905.95,70.85,0.966797,33294490428.67,300143.0,10058.0,205831.0,152073.0,25365.0,90773.0,26922.0,0.988959907030796,0.9144527098831031
2013-06-27,16.86,16.1,18.56,Salida,-170048083.51,71.18,0.459001,33446332425.77,300143.0,10058.0,205831.0,152073.0,25365.0,90773.0,26922.0,0.9549228944246739,0.9084051724137931
2013-06-28,16.86,15.98,18.39,Entrada,10676787.85,71.25,0.104019,33610528139.21,300143.0,10058.0,205831.0,152073.0,25365.0,90773.0,26922.0,0.9478054567022539,0.9168026101141924
2013-07-01,16.37,16.07,17.92,Entrada,99753674.79,71.71,0.637777,33745243128.96,300143.0,10058.0,205831.0,152073.0,25365.0,90773.0,26922.0,0.9816737935247404,0.9135044642857143
2013-07-02,16.44,15.56,18.02,Entrada,154170175.56,71.76,0.078699,34114633033.8,307520.0,11306.0,208358.0,159336.0,25449.0,96382.0,31927.0,0.9464720194647201,0.9123196448390678
2013-07-03,16.2,15.94,17.81,Entrada,21529047.31,72.05,0.401038,34163009909.59,307520.0,11306.0,208358.0,159336.0,25449.0,96382.0,31927.0,0.9839506172839506,0.909601347557552
2013-07-05,14.89,13.08,16.88,Salida,-50435903.17,72.58,0.739652,34249580815.58,307520.0,11306.0,208358.0,159336.0,25449.0,96382.0,31927.0,0.8784419073203492,0.8821090047393366
2013-07-08,14.78,14.22,16.41,Entrada,47179742.04,72.66,0.098096,34550088020.28,307520.0,11306.0,208358.0,159336.0,25449.0,96382.0,31927.0,0.9621109607577809,0.9006703229737965
2013-07-09,14.35,13.45,15.91,Salida,-207067950.62,73.1,0.613643,34376912573.9,320019.0,6824.0,219088.0,158938.0,25892.0,107484.0,32322.0,0.9372822299651568,0.9019484600879949
2013-07-10,14.21,13.51,15.77,Entrada,10965189.97,73.51,0.562487,34598829424.98,320019.0,6824.0,219088.0,158938.0,25892.0,107484.0,32322.0,0.9507389162561576,0.9010779961953076
2013-07-11,14.01,13.04,15.5,Entrada,51458715.95,74.95,1.95686,34844901944.64,320019.0,6824.0,219088.0,158938.0,25892.0,107484.0,32322.0,0.9307637401855817,0.9038709677419354
2013-07-12,13.84,12.33,15.65,Entrada,543394659.01,75.43,0.641554,36070162710.31,320019.0,6824.0,219088.0,158938.0,25892.0,107484.0,32322.0,0.8908959537572254,0.8843450479233227
2013-07-15,13.79,13.05,15.62,Entrada,237610288.75,75.45,0.023226,36539182181.88,320019.0,6824.0,219088.0,158938.0,25892.0,107484.0,32322.0,0.9463379260333576,0.882842509603073
2013-07-16,14.42,13.62,16.01,Entrada,528145507.05,75.39,-0.077852,37075814594.91,366666.0,5396.0,251783.0,176782.0,25032.0,134682.0,38708.0,0.9445214979195561,0.9006870705808868
2013-07-17,13.78,12.57,15.56,Entrada,184707016.04,75.58,0.252957,37231657089.44,366666.0,5396.0,251783.0,176782.0,25032.0,134682.0,38708.0,0.9121915820029028,0.8856041131105398
